intervalo,estimativa,resposavel,subtarefas,atrasado
10,0,1,0,0
10,8,1,0,0
10,8,1,0,1
10,8,1,0,0
9,0,1,0,0
9,0,1,0,0
9,0,1,0,0
23,0,1,0,1
9,0,1,0,1
9,0,1,0,0
9,0,1,0,0
9,0,1,0,0
8,0,1,0,0
8,0,1,0,0
8,0,1,0,1
8,0,1,0,0
0,0,1,0,1
0,0,1,0,1
0,0,1,0,1
0,0,1,0,1
7,0,1,0,0
7,0,1,1,0
4,0,1,0,1
4,0,1,0,0
4,0,1,0,0
4,0,1,1,1
3,0,1,0,0
3,0,1,0,0
2,0,1,0,0
2,0,1,0,1
2,0,1,0,0
2,0,1,0,1
15,0,1,0,0
15,0,1,0,1
15,16,1,0,1
1,0,1,0,1
15,8,1,0,0
0,0,1,0,1
0,0,1,0,0
101,8,1,4,0
25,0,1,0,1
25,8,1,0,0
11,5,1,0,1
11,8,1,5,1
11,8,1,0,1
25,16,1,0,1
11,16,1,7,1
25,8,1,15,1
25,16,1,0,1
10,8,1,0,0
10,0,1,0,1
10,0,1,0,1
10,0,1,0,1
24,3,1,0,1
24,2,1,0,1
24,3,1,0,1
27,16,1,0,0
10,16,1,0,1
10,8,1,4,1
55,16,1,0,1
10,16,1,4,1
9,0,1,0,0
9,0,1,0,0
9,0,1,0,0
9,5,1,0,1
8,0,1,0,0
8,0,1,0,0
8,0,1,0,0
21,8,1,0,0
19,0,1,0,0
19,0,1,0,1
19,16,1,0,1
19,16,1,0,1
0,0,1,0,0
-11,0,1,0,1
1,0,1,0,1
14,0,1,0,1
15,0,1,0,1
6,0,1,0,0
4,0,1,13,1
11,16,1,1,1
11,16,1,18,1
25,0,1,0,0
25,0,1,0,1
11,8,1,0,0
13,16,1,0,1
10,0,1,0,0
13,5,1,0,0
13,5,1,0,0
13,5,1,0,1
13,8,1,0,1
3,0,1,0,1
12,0,1,0,1
10,0,1,0,0
10,0,1,0,0
10,0,1,0,0
3,0,1,0,1
0,0,1,0,1
21,0,1,0,1
21,16,1,0,1
4,0,1,0,0
7,0,1,0,0
7,0,1,0,0
0,0,1,0,0
6,0,1,0,1
20,8,1,0,1
20,8,1,0,0
20,5,1,0,1
20,8,1,1,1
6,0,1,0,0
20,5,1,0,0
20,0,1,0,0
2,0,1,0,1
0,0,1,0,0
0,0,1,0,0
5,0,1,0,0
4,0,1,0,1
15,8,1,0,1
0,0,1,0,0
0,0,1,0,0
0,0,1,0,0
11,8,1,0,0
9,16,1,2,1
11,16,1,0,1
11,8,1,3,1
11,3,1,0,0
25,0,1,0,0
25,0,1,0,1
0,0,1,0,1
0,0,1,0,1
-1,0,1,0,1
13,16,1,0,1
13,2,1,0,0
13,5,1,0,0
13,5,1,0,1
13,5,1,0,1
13,5,1,0,1
13,16,1,1,1
13,0,1,0,1
12,0,1,0,0
12,0,1,0,0
12,0,1,0,0
12,0,1,0,0
12,0,1,0,0
9,8,1,3,1
9,16,1,0,1
8,0,1,0,0
8,0,1,0,0
8,0,1,2,0
11,0,1,0,0
8,0,1,0,1
0,0,1,0,0
0,0,1,0,0
7,0,1,5,1
7,0,1,0,1
0,0,1,0,0
0,0,1,0,0
32,0,1,0,1
6,0,1,0,0
6,0,1,0,0
6,0,1,0,0
20,0,1,0,1
20,0,1,0,0
20,16,1,0,1
17,2,1,0,1
0,0,1,0,1
0,0,1,0,1
5,0,1,0,1
0,0,1,0,1
3,0,1,0,1
3,0,1,0,1
81,0,1,0,1
0,0,1,0,1
0,0,1,0,1
0,0,1,0,1
0,0,1,0,1
23,0,1,0,1
23,16,1,0,1
23,8,1,0,1
23,0,1,0,1
9,8,1,0,1
9,24,1,0,0
9,8,1,0,1
9,8,1,0,1
